buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
18675.0,75.0,249.0,2.2950879701841888e-05,21.91037195899886,18675,18675.0,678.09339427948
18924.0,76.0,249.0,8.318165743097485e-22,30.254859829970155,18924,18924.0,686.3234786987305
19173.0,77.0,249.0,1.1910945482387421e-21,22.116584864151196,19173,19173.0,697.5819988250732
19422.0,78.0,249.0,9.892077733382917e-39,31.01973634128272,19422,19422.0,705.6091487407684
19671.0,79.0,249.0,79.24037662452824,21.375882591869143,19671,19671.0,717.2577912807465
19920.0,80.0,249.0,9.878337744348325,31.617890311668432,19920,19920.0,725.1330807209015
20169.0,81.0,249.0,6.287910207487514,4.678790291994066,20169,20169.0,778.351966381073
20418.0,82.0,249.0,0.00020360189925476744,22.330700984193076,20418,20418.0,789.5025365352631
20667.0,83.0,249.0,1.8310664958492521e-25,28.660092914773752,20667,20667.0,798.1905765533447
20916.0,84.0,249.0,3.7406641528248795e-17,22.82115789163855,20916,20916.0,809.1015048027039
21165.0,85.0,249.0,2.5422573806216308e-11,31.558714651822168,21165,21165.0,816.9915609359741
21414.0,86.0,249.0,1.1802815302422381e-52,21.7094007343743,21414,21414.0,828.4612486362457
21663.0,87.0,249.0,0.0848179400958285,31.576560457126796,21663,21663.0,836.3468465805054
21912.0,88.0,249.0,34.120877490228786,21.898016274176356,21912,21912.0,847.7177410125732
22161.0,89.0,249.0,3.677520125824815e-11,31.195158918732467,22161,22161.0,855.6997497081757
22410.0,90.0,249.0,34.375182499113144,21.81200077466958,22410,22410.0,867.1154849529266
22659.0,91.0,249.0,4.977621124438273,30.9056934292054,22659,22659.0,875.1722545623779
22908.0,92.0,249.0,43.63758310655819,22.354492818097338,22908,22908.0,886.3109562397003
23157.0,93.0,249.0,15.599037963447032,30.36909672162705,23157,23157.0,894.5100812911987
23406.0,94.0,249.0,5.793921215900789e-10,22.180341013641087,23406,23406.0,905.7362408638
23655.0,95.0,249.0,121.75049132986732,31.278981327193073,23655,23655.0,913.6968603134155
23904.0,96.0,249.0,1.2976628665040628,22.701412289956632,23904,23904.0,924.6653430461884
24153.0,97.0,249.0,4.607102392554174e-18,28.317554127361273,24153,24153.0,933.4584763050079
24402.0,98.0,249.0,40.8682043129626,22.886430387962037,24402,24402.0,944.3382866382599
24651.0,99.0,249.0,4.59890208335203e-34,30.49603487658219,24651,24651.0,952.503292798996
24900.0,100.0,249.0,0.007694476903146859,23.62710775355771,24900,24900.0,963.0420367717743
25149.0,101.0,249.0,7.701105415226617e-24,29.21794374641536,25149,25149.0,971.5641977787018
25398.0,102.0,249.0,0.00028188585897047895,24.54196488707984,25398,25398.0,981.7100856304169
25647.0,103.0,249.0,0.017812991325670328,27.311966043863254,25647,25647.0,990.8269696235657
25896.0,104.0,249.0,0.00023031973881127687,25.77110910813694,25896,25896.0,1000.4889535903931
26145.0,105.0,249.0,35.380503483125594,26.646140376440226,26145,26145.0,1009.8336474895477
26394.0,106.0,249.0,1.3892554084081383e-32,26.553007497338996,26394,26394.0,1019.2111179828644
26643.0,107.0,249.0,0.011175844418499703,26.003751985889604,26643,26643.0,1028.7866604328156
26892.0,108.0,249.0,0.6416968880087939,29.18246957875412,26892,26892.0,1037.3191812038422
27141.0,109.0,249.0,152.7296823998118,23.730288501880676,27141,27141.0,1047.81210231781
27390.0,110.0,249.0,1.691174001140341e-08,29.066400466762694,27390,27390.0,1056.378695011139
27639.0,111.0,249.0,7.17467642141203e-10,23.142723883408266,27639,27639.0,1067.1380174160004
27888.0,112.0,249.0,50.76465126124617,29.97803809017032,27888,27888.0,1075.4440989494324
28137.0,113.0,249.0,100.58646128355035,22.93793127289674,28137,28137.0,1086.2994816303253
28386.0,114.0,249.0,78.73511650539281,30.51537871727158,28386,28386.0,1094.4593029022217
28635.0,115.0,249.0,77.42329397241416,22.584089766194136,28635,28635.0,1105.4847650527954
28884.0,116.0,249.0,0.5206963239996406,31.793475897282622,28884,28884.0,1113.316561460495
29133.0,117.0,249.0,42.0785209173909,21.741058744416865,29133,29133.0,1124.7695467472076
29382.0,118.0,249.0,0.01878922098581297,32.322359724643576,29382,29382.0,1132.4731929302216
29631.0,119.0,249.0,125.04035819929861,22.249115596002238,29631,29631.0,1143.6646509170532
29880.0,120.0,249.0,25.420153569823924,32.01409576771999,29880,29880.0,1151.4424753189087
30129.0,121.0,249.0,11.683090827358239,4.8936090458983355,30129,30129.0,1202.3251678943634
30378.0,122.0,249.0,26.745889420360495,22.42733987889282,30378,30378.0,1213.4276895523071
30627.0,123.0,249.0,8.942649969727064e-16,30.731184492238164,30627,30627.0,1221.5302093029022
30876.0,124.0,249.0,5.1120815633277585,21.42338302726323,30876,30876.0,1233.1530249118805
31125.0,125.0,249.0,10.733676435402188,30.76192430578348,31125,31125.0,1241.2474484443665
31374.0,126.0,249.0,10.220875897245431,22.429796845061915,31374,31374.0,1252.3487536907196
31623.0,127.0,249.0,0.16696773542706309,31.07676559828643,31623,31623.0,1260.3611714839935
31872.0,128.0,249.0,0.011211113734188613,21.92866068441591,31872,31872.0,1271.7161757946014
32121.0,129.0,249.0,111.52811499140277,30.802022634751626,32121,32121.0,1279.800062417984
32370.0,130.0,249.0,13.841627017305475,22.482743180402075,32370,32370.0,1290.8752245903015
32619.0,131.0,249.0,14.449834922367806,28.900304653954848,32619,32619.0,1299.491052389145
32868.0,132.0,249.0,31.722581669264347,22.1520978154009,32868,32868.0,1310.7315237522125
33117.0,133.0,249.0,0.4074714823014849,29.678370959654043,33117,33117.0,1319.1214725971222
33366.0,134.0,249.0,171.61703010753732,22.04306992486567,33366,33366.0,1330.417541027069
33615.0,135.0,249.0,7.318042430818294,29.796758692637738,33615,33615.0,1338.7741560935974
33864.0,136.0,249.0,0.27808100139501934,22.843582303070225,33864,33864.0,1349.6743741035461
34113.0,137.0,249.0,0.05150760172874443,29.303243578558888,34113,34113.0,1358.1717281341553
34362.0,138.0,249.0,0.14005463019539266,22.329528858567556,34362,34362.0,1369.3228826522827
34611.0,139.0,249.0,6.066377332364276e-19,30.041817251134173,34611,34611.0,1377.611330986023
34860.0,140.0,249.0,190.05765907197733,22.536489587620544,34860,34860.0,1388.6600806713104
35109.0,141.0,249.0,144.90346979878112,29.564357034876277,35109,35109.0,1397.0823857784271
35358.0,142.0,249.0,3.7820930476787643e-19,23.7657644885696,35358,35358.0,1407.5596432685852
35607.0,143.0,249.0,100.8383116023043,27.452580277598713,35607,35607.0,1416.629830121994
35856.0,144.0,249.0,40.906370626936734,23.994083071204564,35856,35856.0,1427.0073900222778
36105.0,145.0,249.0,32.180003579396065,27.09050376380174,36105,36105.0,1436.1988034248352
36354.0,146.0,249.0,78.18930743919317,24.96921340530764,36354,36354.0,1446.1710851192474
36603.0,147.0,249.0,20.196277528599925,27.669239442360208,36603,36603.0,1455.1702494621277
36852.0,148.0,249.0,67.73883887767676,25.8457273076526,36852,36852.0,1464.8043389320374
37101.0,149.0,249.0,1.3729915553373606,26.384876501758804,37101,37101.0,1474.2415642738342
37350.0,150.0,249.0,24.158656591338318,26.79703988613265,37350,37350.0,1483.5336363315582
37599.0,151.0,249.0,107.42821490604602,25.222578448146177,37599,37599.0,1493.4057447910309
37848.0,152.0,249.0,2.5993957528980244e-19,27.239105190666255,37848,37848.0,1502.547014951706
38097.0,153.0,249.0,147.7842308406266,24.558691138970648,38097,38097.0,1512.6859929561615
38346.0,154.0,249.0,152.64752870005765,29.734017265676876,38346,38346.0,1521.0602414608002
38595.0,155.0,249.0,2.9935131286747727,23.599479356172143,38595,38595.0,1531.6113231182098
38844.0,156.0,249.0,11.253178436011545,30.747614861533062,38844,38844.0,1539.709513425827
39093.0,157.0,249.0,119.81535350981757,22.1908869583546,39093,39093.0,1550.9303374290466
39342.0,158.0,249.0,136.34539871386082,31.711524280419077,39342,39342.0,1558.7823734283447
39591.0,159.0,249.0,68.62268628916779,21.48054198800717,39591,39591.0,1570.3742609024048
39840.0,160.0,249.0,37.02350458839842,32.191566728193585,39840,39840.0,1578.1092066764832
40089.0,161.0,249.0,27.493628918662736,5.016020766228851,40089,40089.0,1627.750150680542
40338.0,162.0,249.0,0.9160094806039947,25.079138411318716,40338,40338.0,1637.678722858429
40587.0,163.0,249.0,120.335459958411,27.599384790368905,40587,40587.0,1646.7006635665894
40836.0,164.0,249.0,63.925572828817934,25.65364884108028,40836,40836.0,1656.4068865776062
41085.0,165.0,249.0,159.71053182786315,25.964527915141144,41085,41085.0,1665.9968945980072
41334.0,166.0,249.0,117.49406511960842,25.308731735755053,41334,41334.0,1675.835397720337
41583.0,167.0,249.0,212.33618553840245,25.62126953947365,41583,41583.0,1685.5538868904114
41832.0,168.0,249.0,139.71640876871027,26.48953007323276,41832,41832.0,1694.9538278579712
42081.0,169.0,249.0,7.402854124872196,24.78304420896554,42081,42081.0,1705.0010209083557
42330.0,170.0,249.0,41.73146282255998,26.41686364361964,42330,42330.0,1714.4268193244934
42579.0,171.0,249.0,2.970471226771745e-05,24.174714305607818,42579,42579.0,1724.7268385887146
42828.0,172.0,249.0,41.76933823122031,26.398282858160126,42828,42828.0,1734.15927195549
43077.0,173.0,249.0,91.3329257245647,23.959422616430405,43077,43077.0,1744.5518436431885
43326.0,174.0,249.0,182.88151225771875,27.184618629479207,43326,43326.0,1753.711436033249
43575.0,175.0,249.0,185.3697514599973,24.214047398414216,43575,43575.0,1763.9947245121002
43824.0,176.0,249.0,12.40298965472517,27.148386259577226,43824,43824.0,1773.1665415763855
44073.0,177.0,249.0,0.0007948657136854403,23.441443721963175,44073,44073.0,1783.7887551784515
44322.0,178.0,249.0,85.88936436517237,27.43313636325429,44322,44322.0,1792.8653709888458
44571.0,179.0,249.0,11.325283338771031,22.86298483555963,44571,44571.0,1803.756338596344
44820.0,180.0,249.0,3.3299256445964913e-26,27.694583007442056,44820,44820.0,1812.7472684383392
45069.0,181.0,249.0,209.87692959383557,23.73697749750097,45069,45069.0,1823.2372317314148
45318.0,182.0,249.0,205.55182124051896,27.92600399072907,45318,45318.0,1832.1536536216736
45567.0,183.0,249.0,0.0033249343235863447,22.77604898148888,45567,45567.0,1843.086191892624
45816.0,184.0,249.0,19.645540137733963,29.55418541037331,45816,45816.0,1851.5113961696625
46065.0,185.0,249.0,130.14133414912123,22.43760047442048,46065,46065.0,1862.6088411808014
46314.0,186.0,249.0,102.70530814750282,27.3580875450045,46314,46314.0,1871.7103555202484
46563.0,187.0,249.0,159.4059128314282,22.79755618313237,46563,46563.0,1882.6325798034668
46812.0,188.0,249.0,7.675927627028188e-28,28.558127691522188,46812,46812.0,1891.351640701294
47061.0,189.0,249.0,169.7376807312603,23.049438447000316,47061,47061.0,1902.1545078754425
47310.0,190.0,249.0,33.32359967273569,29.78616065203744,47310,47310.0,1910.5140972137451
47559.0,191.0,249.0,217.2856596093349,22.44904491224664,47559,47559.0,1921.6058843135834
47808.0,192.0,249.0,3.3575336064248997,30.254037734838988,47808,47808.0,1929.8361916542053
48057.0,193.0,249.0,3.5274700908783343,21.08101130152961,48057,48057.0,1941.6477699279785
48306.0,194.0,249.0,2.7696928531858283,31.197782110679867,48306,48306.0,1949.6291074752808
48555.0,195.0,249.0,207.71000105614473,21.842204207316435,48555,48555.0,1961.0290570259094
48804.0,196.0,249.0,66.81927411873299,31.424946380471177,48804,48804.0,1968.9526996612549
49053.0,197.0,249.0,204.19710676684474,22.035160749146144,49053,49053.0,1980.2528223991394
49302.0,198.0,249.0,2.673319458369368e-06,30.694425525419067,49302,49302.0,1988.365045785904
49551.0,199.0,249.0,126.68135155500684,22.48448230283714,49551,49551.0,1999.4393508434296
49800.0,200.0,249.0,190.81766196920003,29.90999111448058,49800,49800.0,2007.7643299102783
50049.0,201.0,249.0,79.42764341283286,4.67506069336949,50049,50049.0,2061.0256712436676
50298.0,202.0,249.0,0.0006992786520842306,22.476576377784586,50298,50298.0,2072.103871822357
50547.0,203.0,249.0,162.17628372695665,30.78089305353196,50547,50547.0,2080.1933064460754
50796.0,204.0,249.0,137.20337500389647,21.80436804848321,50796,50796.0,2091.6130380630493
51045.0,205.0,249.0,23.844175940116227,31.232077903808776,51045,51045.0,2099.585611343384
51294.0,206.0,249.0,214.7487623320219,21.92218156649327,51294,51294.0,2110.9439713954926
51543.0,207.0,249.0,83.25242715471853,29.447519604979018,51543,51543.0,2119.399692773819
51792.0,208.0,249.0,202.17454384953095,21.68640493571625,51792,51792.0,2130.881541967392
52041.0,209.0,249.0,215.13542624232275,30.936979640006207,52041,52041.0,2138.930163383484
52290.0,210.0,249.0,183.13580175986004,22.303005867476138,52290,52290.0,2150.0945785045624
52539.0,211.0,249.0,117.00219344109857,31.680538095665376,52539,52539.0,2157.9542949199677
52788.0,212.0,249.0,2.090861224487294,22.04888147889363,52788,52788.0,2169.24738574028
53037.0,213.0,249.0,0.0019590548213708043,31.995607052379388,53037,53037.0,2177.029705286026
53286.0,214.0,249.0,49.95280109788675,21.67656102928525,53286,53286.0,2188.5167677402496
53535.0,215.0,249.0,224.34698083959793,31.344764568750577,53535,53535.0,2196.4606795310974
53784.0,216.0,249.0,0.08595100817445638,22.2944055601907,53784,53784.0,2207.629418849945
54033.0,217.0,249.0,105.75614110788305,30.73430093145339,54033,54033.0,2215.7311177253723
54282.0,218.0,249.0,17.071059230186965,22.319366843772936,54282,54282.0,2226.887349843979
54531.0,219.0,249.0,103.3654274873723,29.818867079613632,54531,54531.0,2235.2377688884735
54780.0,220.0,249.0,194.52845078927686,22.122141909079836,54780,54780.0,2246.493460893631
55029.0,221.0,249.0,20.62638153982131,30.05016820217546,55029,55029.0,2254.779605150223
55278.0,222.0,249.0,10.450588040910871,21.876278511690725,55278,55278.0,2266.161797761917
55527.0,223.0,249.0,124.4752031172353,31.127145680426324,55527,55527.0,2274.1612474918365
55776.0,224.0,249.0,69.45635894112066,21.90790200451377,55776,55776.0,2285.5270113945007
56025.0,225.0,249.0,202.22972647301222,30.56622930300898,56025,56025.0,2293.6732580661774
56274.0,226.0,249.0,119.28248558817644,22.10064319204566,56274,56274.0,2304.939900636673
56523.0,227.0,249.0,196.4946663752585,30.035973223570693,56523,56523.0,2313.2299613952637
56772.0,228.0,249.0,204.91343454828444,21.056684139544874,56772,56772.0,2325.055186510086
57021.0,229.0,249.0,216.06824180620018,30.732642248736603,57021,57021.0,2333.15732216835
57270.0,230.0,249.0,225.0113667087099,21.87769042282499,57270,57270.0,2344.5387806892395
57519.0,231.0,249.0,160.5082533004289,30.12735248942286,57519,57519.0,2352.8036963939667
57768.0,232.0,249.0,200.45920759099752,21.97993977550899,57768,57768.0,2364.1322088241577
58017.0,233.0,249.0,147.92563925393068,30.564351672031616,58017,58017.0,2372.2789566516876
58266.0,234.0,249.0,90.04871641429902,21.89320089741057,58266,58266.0,2383.6523520946503
58515.0,235.0,249.0,132.31830477914093,29.222961054153693,58515,58515.0,2392.1730501651764
58764.0,236.0,249.0,214.58193327187132,21.92783332035081,58764,58764.0,2403.528482198715
59013.0,237.0,249.0,171.0303246133518,30.93351686040982,59013,59013.0,2411.578004360199
59262.0,238.0,249.0,217.69077705912395,21.99606629137485,59262,59262.0,2422.898211956024
59511.0,239.0,249.0,170.20837997708267,30.686060730141836,59511,59511.0,2431.01264667511
59760.0,240.0,249.0,225.33516357035535,21.917800804370525,59760,59760.0,2442.3732771873474
60009.0,241.0,249.0,52.173666559489135,4.69235197203187,60009,60009.0,2495.4383511543274
60258.0,242.0,249.0,56.81520242698499,30.756444389053343,60258,60258.0,2503.5342161655426
60507.0,243.0,249.0,34.93330697910711,22.313560111645817,60507,60507.0,2514.6933512687683
60756.0,244.0,249.0,192.5813233349035,31.287127032875066,60756,60756.0,2522.6518971920013
61005.0,245.0,249.0,164.65232130097255,21.97610559539677,61005,61005.0,2533.9823863506317
61254.0,246.0,249.0,193.82659202606084,31.671725244969654,61254,61254.0,2541.8442888259888
61503.0,247.0,249.0,189.47904847709304,21.700380889500156,61503,61503.0,2553.318743467331
61752.0,248.0,249.0,216.38660374594645,29.97138967779761,61752,61752.0,2561.626667737961
62001.0,249.0,249.0,206.68379151873702,21.833620049217238,62001,62001.0,2573.031099796295
62250.0,250.0,249.0,64.25238493870869,32.39781189954889,62250,62250.0,2580.7168052196503
62499.0,251.0,249.0,63.951703149427615,21.954509350054202,62499,62499.0,2592.0584404468536
62748.0,252.0,249.0,155.9950869474868,31.04448005262078,62748,62748.0,2600.079190969467
62997.0,253.0,249.0,138.9918138572902,21.83216042295096,62997,62997.0,2611.484384536743
63246.0,254.0,249.0,224.38191313455886,31.37734621052868,63246,63246.0,2619.420047521591
63495.0,255.0,249.0,113.27643202651589,21.159693837123058,63495,63495.0,2631.1877043247223
63744.0,256.0,249.0,221.41068247508548,31.7757051065524,63744,63744.0,2639.023880958557
63993.0,257.0,249.0,198.69932886139958,21.88864361888747,63993,63993.0,2650.3996448516846
64242.0,258.0,249.0,212.41274283377834,31.053516011528774,64242,64242.0,2658.418061733246
64491.0,259.0,249.0,50.81807154820039,22.477043184829874,64491,64491.0,2669.4960329532623
64740.0,260.0,249.0,61.551327536030115,30.25836957433429,64740,64740.0,2677.725161790848
64989.0,261.0,249.0,224.13036512093674,22.59658567482043,64989,64989.0,2688.7445273399353
65238.0,262.0,249.0,95.28829366893403,28.826933461612306,65238,65238.0,2697.38228392601
65487.0,263.0,249.0,200.461957185914,23.149339685874093,65487,65487.0,2708.138531446457
65736.0,264.0,249.0,157.82673652852168,29.319508940711987,65736,65736.0,2716.6311717033386
65985.0,265.0,249.0,182.9680760113804,23.026991065419388,65985,65985.0,2727.444569826126
66234.0,266.0,249.0,30.36438606100916,29.74693939957468,66234,66234.0,2735.815180540085
66483.0,267.0,249.0,149.7597435399336,23.478451455236517,66483,66483.0,2746.420651912689
66732.0,268.0,249.0,94.79183741246626,28.979404727510573,66732,66732.0,2755.01296210289
66981.0,269.0,249.0,0.7707695641321501,23.044337318612854,66981,66981.0,2765.8182213306427
67230.0,270.0,249.0,208.13622550984363,28.241532394449074,67230,67230.0,2774.6350247859955
67479.0,271.0,249.0,105.95760238420364,23.613897596597152,67479,67479.0,2785.1796641349792
67728.0,272.0,249.0,219.16769140253433,27.995781258833443,67728,67728.0,2794.073862552643
67977.0,273.0,249.0,9.243489536790564,24.790577687315217,67977,67977.0,2804.118001937866
68226.0,274.0,249.0,24.439917490829824,27.6150054912359,68226,68226.0,2813.1348402500153
68475.0,275.0,249.0,145.0614718593456,24.524836951827766,68475,68475.0,2823.2878139019012
68724.0,276.0,249.0,98.8753012871484,27.140875305970397,68724,68724.0,2832.462169408798
68973.0,277.0,249.0,215.05413909695955,24.167269127320676,68973,68973.0,2842.7653620243073
69222.0,278.0,249.0,174.95134041467216,27.226591596705692,69222,69222.0,2851.910834312439
69471.0,279.0,249.0,212.53045929081938,24.380637064792516,69471,69471.0,2862.1238582134247
69720.0,280.0,249.0,160.51517488146538,26.6381145148845,69720,69720.0,2871.471368074417
69969.0,281.0,249.0,49.802104114194,23.20062382425935,69969,69969.0,2882.2038440704346
70218.0,282.0,249.0,170.27566879073387,4.743564818463332,70218,70218.0,2934.6960134506226
70467.0,283.0,249.0,158.38881978903143,25.8121190319396,70467,70467.0,2944.3426463603973
70716.0,284.0,249.0,219.58147060347935,23.10270613659022,70716,70716.0,2955.120605945587
70965.0,285.0,249.0,219.40013238648342,27.581703407614913,70965,70965.0,2964.148330926895
71214.0,286.0,249.0,132.91764625205258,23.490338000939,71214,71214.0,2974.7484352588654
71463.0,287.0,249.0,225.4568645678662,28.062495660501263,71463,71463.0,2983.621488571167
71712.0,288.0,249.0,7.8435334969274875,23.628532328398737,71712,71712.0,2994.1595964431763
71961.0,289.0,249.0,215.62649558243874,26.645628463622465,71961,71961.0,3003.504469871521
72210.0,290.0,249.0,78.51191625229234,23.40968210847377,72210,72210.0,3014.1410953998566
72459.0,291.0,249.0,205.1246065662911,27.523818732711497,72459,72459.0,3023.187806367874
72708.0,292.0,249.0,159.66254185634406,23.66140721277309,72708,72708.0,3033.711272954941
72957.0,293.0,249.0,213.36267465200555,28.076575335457644,72957,72957.0,3042.5798773765564
73206.0,294.0,249.0,178.89091514273522,23.886071050047935,73206,73206.0,3053.0043647289276
73455.0,295.0,249.0,223.26067050584763,27.190152472675813,73455,73455.0,3062.162092924118
73704.0,296.0,249.0,162.32454329646202,23.68668310384359,73704,73704.0,3072.674330472946
73953.0,297.0,249.0,200.08126107415407,27.379069467060113,73953,73953.0,3081.76887011528
74202.0,298.0,249.0,195.42651766400917,23.081937717988236,74202,74202.0,3092.5565271377563
74451.0,299.0,249.0,176.6634320971804,28.177206981184558,74451,74451.0,3101.393457889557
74700.0,300.0,249.0,175.8924369063875,23.065182765845687,74700,74700.0,3112.188950777054
74949.0,301.0,249.0,101.93461419682579,28.856909962624893,74949,74949.0,3120.8177347183228
75198.0,302.0,249.0,193.3211553733831,23.74327459505572,75198,75198.0,3131.304916858673
75447.0,303.0,249.0,103.57456609634417,28.075591117279988,75447,75447.0,3140.1738312244415
75696.0,304.0,249.0,225.6375174042646,22.712573778556877,75696,75696.0,3151.136922597885
75945.0,305.0,249.0,192.6753438335636,28.547598679549285,75945,75945.0,3159.8591985702515
76194.0,306.0,249.0,226.1758801915774,23.68807833696796,76194,76194.0,3170.3708164691925
76443.0,307.0,249.0,82.27205101410462,27.324604010649246,76443,76443.0,3179.4834842681885
76692.0,308.0,249.0,172.56260353417738,24.98658469149628,76692,76692.0,3189.4488327503204
76941.0,309.0,249.0,158.10986590391036,26.610582412002632,76941,76941.0,3198.8060142993927
77190.0,310.0,249.0,213.0927527954715,24.683262646594596,77190,77190.0,3208.8938229084015
77439.0,311.0,249.0,214.30044537973615,26.661391886901434,77439,77439.0,3218.2331709861755
77688.0,312.0,249.0,153.54074312714218,25.676311137440198,77688,77688.0,3227.930828332901
77937.0,313.0,249.0,41.75230607965663,25.832155423455166,77937,77937.0,3237.5699787139893
78186.0,314.0,249.0,220.65805276133054,25.419838628414542,78186,78186.0,3247.3654787540436
78435.0,315.0,249.0,210.91351394792966,26.008849788265973,78435,78435.0,3256.93914437294
78684.0,316.0,249.0,217.38055680370414,26.42867860490875,78684,78684.0,3266.360728740692
78933.0,317.0,249.0,107.84800305135974,24.143585185038603,78933,78933.0,3276.674028158188
