buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
26892.0,108.0,249.0,4.1009205621681696e-07,28.487839729034544,26892,26892.0,1084.2226264476776
27141.0,109.0,249.0,1.2493364641831266e-17,22.285409573701493,27141,27141.0,1095.3958578109741
27390.0,110.0,249.0,7.766008928988835e-09,23.787036243455518,27390,27390.0,1105.8637459278107
27639.0,111.0,249.0,7.610450679752346e-10,23.959878292513533,27639,27639.0,1116.2561206817627
27888.0,112.0,249.0,5.972574570961257e-05,22.886071799668944,27888,27888.0,1127.1361014842987
28137.0,113.0,249.0,1.07835057630978e-06,25.157177205405834,28137,28137.0,1137.033874988556
28386.0,114.0,249.0,1.4112297012979686e-15,22.18169445458964,28386,28386.0,1148.2593483924866
28635.0,115.0,249.0,5.505926127576226e-24,26.116414934590036,28635,28635.0,1157.793583393097
28884.0,116.0,249.0,3.333791122750053,21.51638308453017,28884,28884.0,1169.3661615848541
29133.0,117.0,249.0,8.776530871353358e-22,28.849642497384178,29133,29133.0,1177.997118473053
29382.0,118.0,249.0,9.814764796968872,20.943909786718717,29382,29382.0,1189.8860185146332
29631.0,119.0,249.0,1.32402593312261e-34,29.4914859208443,29631,29631.0,1198.3291351795197
29880.0,120.0,249.0,1.4522728390085945e-26,21.523970299862768,29880,29880.0,1209.8976337909698
30129.0,121.0,249.0,2.2689958815390487e-46,5.026028300028599,30129,30129.0,1259.4397358894348
30378.0,122.0,249.0,1.2650741728869355e-17,29.62067502628725,30378,30378.0,1267.8460280895233
30627.0,123.0,249.0,2.1774600405238143e-11,21.498494729050613,30627,30627.0,1279.4282357692719
30876.0,124.0,249.0,1.6115728142053182e-21,26.678748846929835,30876,30876.0,1288.761507987976
31125.0,125.0,249.0,0.004783235287962394,22.278355351584484,31125,31125.0,1299.938277721405
31374.0,126.0,249.0,1.0290244416414605e-47,25.197613673713604,31374,31374.0,1309.8201670646667
31623.0,127.0,249.0,1.5778838613846117e-08,23.140255404299296,31623,31623.0,1320.5806386470795
31872.0,128.0,249.0,1.427276375578436e-11,24.195424241673063,31872,31872.0,1330.8718416690826
32121.0,129.0,249.0,4.9043905491831463e-17,24.7613576640934,32121,32121.0,1340.9278342723846
32370.0,130.0,249.0,0.0003500237063145701,23.62970579392033,32370,32370.0,1351.46541929245
32619.0,131.0,249.0,2.6678309497745727,25.5043528004424,32619,32619.0,1361.2284598350525
32868.0,132.0,249.0,5.264879405805318e-06,21.96560799372013,32868,32868.0,1372.5643639564514
33117.0,133.0,249.0,33.51189384076535,27.552704863517537,33117,33117.0,1381.6015906333923
33366.0,134.0,249.0,0.0005182405493727149,21.561055542409402,33366,33366.0,1393.150191783905
33615.0,135.0,249.0,5.879723773955154e-19,29.54506384394524,33615,33615.0,1401.5779972076416
33864.0,136.0,249.0,0.0005867713442299817,21.17984718849636,33864,33864.0,1413.334457397461
34113.0,137.0,249.0,1.4167101468606737e-23,28.75664316532595,34113,34113.0,1421.993327140808
34362.0,138.0,249.0,2.6714111889157293e-07,20.81872601875054,34362,34362.0,1433.9537146091461
34611.0,139.0,249.0,3.6632181635915493,28.387436920155917,34611,34611.0,1442.725201845169
34860.0,140.0,249.0,1.2397194916885231e-30,21.6307877532883,34860,34860.0,1454.2365729808807
35109.0,141.0,249.0,1.869394607979524e-13,26.349332524438715,35109,35109.0,1463.6865289211273
35358.0,142.0,249.0,98.23024366465661,23.075429208517026,35358,35358.0,1474.47722864151
35607.0,143.0,249.0,9.018892217879768e-13,24.552261217316993,35607,35607.0,1484.6188621520996
35856.0,144.0,249.0,5.939192288906001e-44,24.247746474455408,35856,35856.0,1494.8878586292267
36105.0,145.0,249.0,0.0053591180074376125,21.973130287166747,36105,36105.0,1506.2198827266693
36354.0,146.0,249.0,1.7036721705815032e-37,26.88213426677372,36354,36354.0,1515.4825420379639
36603.0,147.0,249.0,1.6540979630697772,21.07155402932742,36603,36603.0,1527.2994227409363
36852.0,148.0,249.0,1.4695016779677744e-22,28.001880802719995,36852,36852.0,1536.191683769226
37101.0,149.0,249.0,7.523814644895365e-10,21.115010915038592,37101,37101.0,1547.9842433929443
37350.0,150.0,249.0,3.756073142967408e-17,29.451364423792032,37350,37350.0,1556.4388711452484
37599.0,151.0,249.0,0.3150507665821535,21.288567471999052,37599,37599.0,1568.1352910995483
37848.0,152.0,249.0,9.682462476651669e-18,27.440243277626877,37848,37848.0,1577.2095568180084
38097.0,153.0,249.0,5.8013972237749195e-27,21.348579642492922,38097,38097.0,1588.8730971813202
38346.0,154.0,249.0,1.6705659467048471e-09,26.569719310571372,38346,38346.0,1598.2446687221527
38595.0,155.0,249.0,0.0033166220865209644,23.082316244502326,38595,38595.0,1609.0321488380432
38844.0,156.0,249.0,2.303577509441453e-34,26.14168818041325,38844,38844.0,1618.5571660995483
39093.0,157.0,249.0,5.211622881853277e-13,23.554682045349963,39093,39093.0,1629.1283147335052
39342.0,158.0,249.0,4.991861589735308e-28,23.90741104502833,39342,39342.0,1639.5434958934784
39591.0,159.0,249.0,6.6042583164080614e-24,24.971121458277842,39591,39591.0,1649.5150153636932
39840.0,160.0,249.0,1.0296107821788558,22.86809861630908,39840,39840.0,1660.4035472869873
40089.0,161.0,249.0,3.5062996307094893e-47,5.558938765725981,40089,40089.0,1705.1962711811066
40338.0,162.0,249.0,6.289053085484763e-29,22.521930121834693,40338,40338.0,1716.252163887024
40587.0,163.0,249.0,33.06536564318403,28.361912933212796,40587,40587.0,1725.0315449237823
40836.0,164.0,249.0,1.0871231148092214e-07,21.745738596524507,40836,40836.0,1736.4820656776428
41085.0,165.0,249.0,5.6819376427231296e-12,27.489334496131857,41085,41085.0,1745.5401253700256
41334.0,166.0,249.0,1.045101943224038e-16,22.43852171293744,41334,41334.0,1756.6371142864227
41583.0,167.0,249.0,1.633695125355186e-47,26.101238943361142,41583,41583.0,1766.1768918037415
41832.0,168.0,249.0,2.97122025477851e-34,23.97743748790661,41832,41832.0,1776.5616564750671
42081.0,169.0,249.0,7.820424329812807e-30,25.676875493343196,42081,42081.0,1786.25909948349
42330.0,170.0,249.0,5.522681677512404e-40,24.00099553939977,42330,42330.0,1796.6336703300476
42579.0,171.0,249.0,27.237795911022694,24.65264445436432,42579,42579.0,1806.7340087890625
42828.0,172.0,249.0,16.315387487404426,24.522023964617226,42828,42828.0,1816.8881471157074
43077.0,173.0,249.0,1.2010676973008989e-31,23.682432873389327,43077,43077.0,1827.402271270752
43326.0,174.0,249.0,9.185838782503163e-14,27.1807132438889,43326,43326.0,1836.5631794929504
43575.0,175.0,249.0,3.6297725146934514e-29,23.126808012086915,43575,43575.0,1847.3299067020416
43824.0,176.0,249.0,6.700818974888946e-29,27.16871121045051,43824,43824.0,1856.4948620796204
44073.0,177.0,249.0,9.292240927459473e-14,22.312602388951625,44073,44073.0,1867.6544766426086
44322.0,178.0,249.0,9.138584863036697e-19,28.70091658769471,44322,44322.0,1876.3301594257355
44571.0,179.0,249.0,89.49659292786765,21.026319740269262,44571,44571.0,1888.1724610328674
44820.0,180.0,249.0,1.3645151413338507e-40,29.859737286888258,44820,44820.0,1896.5114505290985
45069.0,181.0,249.0,0.6312057213716813,21.42458940595387,45069,45069.0,1908.13361120224
45318.0,182.0,249.0,1.2349943304887203e-16,29.242360558408958,45318,45318.0,1916.64865732193
45567.0,183.0,249.0,7.812426174767182e-12,21.24156123818181,45567,45567.0,1928.3709602355957
45816.0,184.0,249.0,1.0551152748408116e-07,29.481312771328668,45816,45816.0,1936.8169894218445
46065.0,185.0,249.0,7.352681822195133e-18,21.86300785204304,46065,46065.0,1948.206092119217
46314.0,186.0,249.0,2.042545121527941e-35,26.428814370562865,46314,46314.0,1957.6276288032532
46563.0,187.0,249.0,3.0576040206045308e-43,23.669550780813104,46563,46563.0,1968.1474809646606
46812.0,188.0,249.0,0.02411760280045175,26.174231358446615,46812,46812.0,1977.6606492996216
47061.0,189.0,249.0,5.590442692011551e-57,24.700151741622992,47061,47061.0,1987.7415599822998
47310.0,190.0,249.0,4.953614935704131e-50,25.370979240276956,47310,47310.0,1997.5559248924255
47559.0,191.0,249.0,5.644071573528319e-13,24.941060571038502,47559,47559.0,2007.539463043213
47808.0,192.0,249.0,5.785307084806356e-11,23.31625816881472,47808,47808.0,2018.21870803833
48057.0,193.0,249.0,0.0011968813304553607,25.367400084964306,48057,48057.0,2028.0344564914703
48306.0,194.0,249.0,1.6320220546412905e-56,21.540396686020777,48306,48306.0,2039.594134092331
48555.0,195.0,249.0,2.5178281967553584e-12,27.918406678978354,48555,48555.0,2048.512983083725
48804.0,196.0,249.0,1.1810712842607663e-21,21.398503942985222,48804,48804.0,2060.1493122577667
49053.0,197.0,249.0,39.061358107920476,28.827353585999045,49053,49053.0,2068.786942720413
49302.0,198.0,249.0,3.731614940211615e-11,21.87253629383147,49302,49302.0,2080.17108297348
49551.0,199.0,249.0,7.726107005193979e-27,28.501472938490593,49551,49551.0,2088.9074754714966
49800.0,200.0,249.0,7.580198722382552e-08,20.44348129852598,49800,49800.0,2101.0873987674713
50049.0,201.0,249.0,31.85387256544473,5.031556472066878,50049,50049.0,2150.5750691890717
50298.0,202.0,249.0,3.655975348495587e-30,25.516953886875086,50298,50298.0,2160.3332889080048
50547.0,203.0,249.0,5.070810526406093e-14,23.65504308808546,50547,50547.0,2170.859586954117
50796.0,204.0,249.0,1.6548024507091688e-28,24.531726168615823,50796,50796.0,2181.0097098350525
51045.0,205.0,249.0,2.170766082319054e-15,25.510253608949537,51045,51045.0,2190.770492076874
51294.0,206.0,249.0,1.3280755248373083e-27,22.7059969080256,51294,51294.0,2201.736759185791
51543.0,207.0,249.0,1.8542979700009472e-37,26.142858204924902,51543,51543.0,2211.2613501548767
51792.0,208.0,249.0,7.416258457583074e-12,21.04097295615419,51792,51792.0,2223.095405101776
52041.0,209.0,249.0,1.540711152173974e-14,28.78707661424418,52041,52041.0,2231.7451207637787
52290.0,210.0,249.0,1.4214533159758289e-15,21.179150954651142,52290,52290.0,2243.501967191696
52539.0,211.0,249.0,2.1955684298743445e-29,28.97759316338785,52539,52539.0,2252.0948646068573
52788.0,212.0,249.0,3.686290569663582e-58,21.52236815814099,52788,52788.0,2263.6642253398895
53037.0,213.0,249.0,0.7207539886029147,28.5049470760519,53037,53037.0,2272.399552822113
53286.0,214.0,249.0,2.617843760398561,21.236578080685607,53286,53286.0,2284.1246070861816
53535.0,215.0,249.0,15.847866327533005,26.04181350248807,53535,53535.0,2293.6861538887024
53784.0,216.0,249.0,1.3003622210480538e-31,23.792295362056784,53784,53784.0,2304.1517281532288
54033.0,217.0,249.0,6.184140754053861e-22,24.28113132618661,54033,54033.0,2314.40660572052
54282.0,218.0,249.0,1.1151176006893755e-27,25.728883567617103,54282,54282.0,2324.084445953369
54531.0,219.0,249.0,5.662218303062757e-35,23.09579977917074,54531,54531.0,2334.8656284809113
54780.0,220.0,249.0,6.45506426075176,25.97665427912066,54780,54780.0,2344.451161146164
55029.0,221.0,249.0,5.262298827242511e-18,21.348155912378715,55029,55029.0,2356.1149337291718
55278.0,222.0,249.0,1.0616145874484426e-13,27.90727237411386,55278,55278.0,2365.037339925766
55527.0,223.0,249.0,0.0010734320129124001,21.331228767712695,55527,55527.0,2376.710367679596
55776.0,224.0,249.0,2.018537450652002,29.461371470624375,55776,55776.0,2385.1621141433716
56025.0,225.0,249.0,8.141814925551866e-54,21.160490831495434,56025,56025.0,2396.9293286800385
56274.0,226.0,249.0,5.782183540763105e-33,28.460539495277114,56274,56274.0,2405.678285598755
56523.0,227.0,249.0,1.0205244441121968e-30,21.64194127554002,56523,56523.0,2417.183723926544
56772.0,228.0,249.0,5.0398298944956266e-33,25.671899411192722,56772,56772.0,2426.883045911789
57021.0,229.0,249.0,1.62007496680114e-08,23.11810779885459,57021,57021.0,2437.653825521469
57270.0,230.0,249.0,40.18513396649504,24.5794287192547,57270,57270.0,2447.784249305725
57519.0,231.0,249.0,0.09552052469078817,24.91483376571649,57519,57519.0,2457.7782967090607
57768.0,232.0,249.0,1.5223176039298343e-22,23.316705846295385,57768,57768.0,2468.4573369026184
58017.0,233.0,249.0,4.548205660371253e-11,26.46836408628118,58017,58017.0,2477.8647949695587
58266.0,234.0,249.0,0.02289217000144087,22.660824885406665,58266,58266.0,2488.852922677994
58515.0,235.0,249.0,2.378228527376255e-41,26.715640810969486,58515,58515.0,2498.173306941986
58764.0,236.0,249.0,1.1560001015332304e-11,21.61375538069115,58764,58764.0,2509.6937494277954
59013.0,237.0,249.0,9.505983686190527e-05,29.035400511781535,59013,59013.0,2518.2694885730743
59262.0,238.0,249.0,1.1948906223104485,20.727980793533963,59262,59262.0,2530.2822387218475
59511.0,239.0,249.0,1.569640512799103,29.054881498991087,59511,59511.0,2538.85222864151
59760.0,240.0,249.0,6.222314841296122e-06,21.802781243584466,59760,59760.0,2550.2727913856506
60009.0,241.0,249.0,3.5227365820907566e-12,4.987072449828296,60009,60009.0,2600.20188498497
60258.0,242.0,249.0,3.818716374395332e-42,28.10461904441544,60258,60258.0,2609.0616397857666
60507.0,243.0,249.0,72.85569667475936,22.936358549443597,60507,60507.0,2619.917766571045
60756.0,244.0,249.0,44.95636260371533,25.56181845225078,60756,60756.0,2629.6588587760925
61005.0,245.0,249.0,3.80720044594305e-19,24.571779038333496,61005,61005.0,2639.79243683815
61254.0,246.0,249.0,7.501632881624688e-09,23.82479734480709,61254,61254.0,2650.2437341213226
61503.0,247.0,249.0,0.9908395332436678,25.79606793752154,61503,61503.0,2659.8963689804077
61752.0,248.0,249.0,0.15118829501978584,23.760980909796693,61752,61752.0,2670.3757350444794
62001.0,249.0,249.0,0.8194782378840115,26.34753241473085,62001,62001.0,2679.826336622238
62250.0,250.0,249.0,3.719910009123819e-45,23.975262714968775,62250,62250.0,2690.2120423316956
62499.0,251.0,249.0,4.330294032762855e-10,26.69530342808824,62499,62499.0,2699.5395274162292
62748.0,252.0,249.0,5.848704340723301e-09,22.538359118705365,62748,62748.0,2710.587359905243
62997.0,253.0,249.0,0.9082396204537193,28.230483065981502,62997,62997.0,2719.4076142311096
63246.0,254.0,249.0,24.952253272409028,22.202313260529984,63246,63246.0,2730.6226630210876
63495.0,255.0,249.0,2.5680844606982504e-29,28.26706347347184,63495,63495.0,2739.4315028190613
63744.0,256.0,249.0,3.2590897538257116e-23,22.20892173795216,63744,63744.0,2750.643214702606
63993.0,257.0,249.0,5.430798560181898e-24,29.269932643783218,63993,63993.0,2759.150239467621
64242.0,258.0,249.0,3.2463587990232945e-55,22.31313058024984,64242,64242.0,2770.3095886707306
64491.0,259.0,249.0,0.0011548208515952546,28.480140276148216,64491,64491.0,2779.052525281906
64740.0,260.0,249.0,7.591785323583883e-47,22.524429232735567,64740,64740.0,2790.1071903705597
64989.0,261.0,249.0,1.658448804874029e-07,27.98399953827199,64989,64989.0,2799.0051333904266
65238.0,262.0,249.0,1.7222970970401707e-59,22.184288265365783,65238,65238.0,2810.229294538498
65487.0,263.0,249.0,3.638763303550894e-15,26.11023823784904,65487,65487.0,2819.7657856941223
65736.0,264.0,249.0,1.5250241575960269e-06,23.90997639958804,65736,65736.0,2830.1798498630524
65985.0,265.0,249.0,2.9888151850068303e-32,25.365035487870667,65985,65985.0,2839.996514081955
66234.0,266.0,249.0,0.00988133347573565,25.63670856106542,66234,66234.0,2849.709151029587
66483.0,267.0,249.0,8.193826396527975e-35,24.764841825790796,66483,66483.0,2859.763728618622
66732.0,268.0,249.0,7.276306214089015e-46,25.63162033358406,66732,66732.0,2869.4782934188843
66981.0,269.0,249.0,0.00603323718132513,22.686108275237537,66981,66981.0,2880.4541749954224
67230.0,270.0,249.0,3.6774639864490284e-53,27.10625638882743,67230,67230.0,2889.6402473449707
67479.0,271.0,249.0,4.9321927636383025e-28,22.920054134763326,67479,67479.0,2900.5040974617004
67728.0,272.0,249.0,41.92399679882761,28.699522956874308,67728,67728.0,2909.1802010536194
67977.0,273.0,249.0,2.128456765171671e-40,22.347067727245193,67977,67977.0,2920.3226039409637
68226.0,274.0,249.0,7.857124501480872e-16,30.448023403523614,68226,68226.0,2928.5004761219025
68475.0,275.0,249.0,8.699444776950447e-25,21.251656952199333,68475,68475.0,2940.2172105312347
68724.0,276.0,249.0,2.0790608360878643e-25,29.57954634252157,68724,68724.0,2948.6351902484894
68973.0,277.0,249.0,1.1997586080693144e-38,21.813267264681755,68973,68973.0,2960.050262928009
69222.0,278.0,249.0,3.1475337162397652e-06,29.132018445766747,69222,69222.0,2968.59756064415
69471.0,279.0,249.0,3.188375082772406e-16,21.773766104873918,69471,69471.0,2980.033341407776
69720.0,280.0,249.0,1.3465163396779979e-30,27.60591917863391,69720,69720.0,2989.053147315979
69969.0,281.0,249.0,1.2856941525620923e-43,23.14350802031674,69969,69969.0,2999.8121054172516
70218.0,282.0,249.0,1.3807613834035324e-42,5.6254960524554924,70218,70218.0,3044.0748698711395
70467.0,283.0,249.0,5.663509596952476e-42,25.869751149389856,70467,70467.0,3053.700011730194
70716.0,284.0,249.0,2.532791814015592e-07,21.590523338939924,70716,70716.0,3065.232850790024
70965.0,285.0,249.0,24.261888940236954,30.631688638386137,70965,70965.0,3073.36168885231
71214.0,286.0,249.0,3.1042571125305213e-35,21.61933110099408,71214,71214.0,3084.8791604042053
71463.0,287.0,249.0,1.0242701529255761e-13,30.21938827062093,71463,71463.0,3093.1189048290253
71712.0,288.0,249.0,0.6994811678343876,22.05640595970141,71712,71712.0,3104.4081432819366
71961.0,289.0,249.0,0.0005789136349220454,28.647901925464062,71961,71961.0,3113.0998809337616
72210.0,290.0,249.0,1.4899336654347333e-43,21.487006665347604,72210,72210.0,3124.6882808208466
72459.0,291.0,249.0,5.823459342272432e-41,28.44177041849351,72459,72459.0,3133.4430112838745
72708.0,292.0,249.0,0.0005717732932186468,22.64516110566872,72708,72708.0,3144.438738822937
72957.0,293.0,249.0,1.0968860453375869e-24,28.3813572303984,72957,72957.0,3153.2121047973633
73206.0,294.0,249.0,3.0712653458297786e-20,23.180541339049526,73206,73206.0,3163.9538741111755
73455.0,295.0,249.0,1.5679409533421076e-09,26.457278346491442,73455,73455.0,3173.3652741909027
73704.0,296.0,249.0,7.52288402345635e-06,23.96429853531835,73704,73704.0,3183.7557311058044
73953.0,297.0,249.0,1.3062547288168652e-21,24.623058804756823,73953,73953.0,3193.868204832077
74202.0,298.0,249.0,2.5684422173624343e-08,25.273287846909724,74202,74202.0,3203.7205061912537
74451.0,299.0,249.0,7.064085473450796e-06,23.80724655227119,74451,74451.0,3214.179507493973
74700.0,300.0,249.0,3.6444175855943116e-49,27.08458684946611,74700,74700.0,3223.3729300498962
74949.0,301.0,249.0,1.0095463392333655e-29,23.500729899019348,74949,74949.0,3233.9683468341827
75198.0,302.0,249.0,8.998269814896793e-07,27.15742876218176,75198,75198.0,3243.137110233307
75447.0,303.0,249.0,4.861569648030911e-57,22.657513339454265,75447,75447.0,3254.1268439292908
75696.0,304.0,249.0,5.677315236104878e-29,27.890831492227566,75696,75696.0,3263.054510116577
75945.0,305.0,249.0,1.0518274630187885e-40,22.368972124075434,75945,75945.0,3274.1860015392303
